 #  energy  real  imag
  0.000000000000000E+000 -3.4934208E-02  0.0000000E+00
  6.666666666666666E-004 -3.4943182E-02  0.0000000E+00
  1.333333333333333E-003 -3.4952164E-02  0.0000000E+00
  2.000000000000000E-003 -3.4961145E-02  0.0000000E+00
  2.666666666666667E-003 -3.4970134E-02  0.0000000E+00
  3.333333333333334E-003 -3.4979131E-02  0.0000000E+00
  4.000000000000000E-003 -3.4988128E-02  0.0000000E+00
  4.666666666666667E-003 -3.4997132E-02  0.0000000E+00
  5.333333333333333E-003 -3.5006139E-02  0.0000000E+00
  6.000000000000000E-003 -3.5015155E-02  0.0000000E+00
  6.666666666666667E-003 -3.5024174E-02  0.0000000E+00
  7.333333333333333E-003 -3.5033196E-02  0.0000000E+00
  8.000000000000000E-003 -3.5042223E-02  0.0000000E+00
  8.666666666666666E-003 -3.5051256E-02  0.0000000E+00
  9.333333333333334E-003 -3.5060294E-02  0.0000000E+00
  1.000000000000000E-002 -3.5069335E-02  0.0000000E+00
  1.066666666666667E-002 -3.5078384E-02  0.0000000E+00
  1.133333333333333E-002 -3.5087436E-02  0.0000000E+00
  1.200000000000000E-002 -3.5096493E-02  0.0000000E+00
  1.266666666666667E-002 -3.5105556E-02  0.0000000E+00
  1.333333333333333E-002 -3.5114620E-02  0.0000000E+00
  1.400000000000000E-002 -3.5123695E-02  0.0000000E+00
  1.466666666666667E-002 -3.5132769E-02  0.0000000E+00
  1.533333333333333E-002 -3.5141852E-02  0.0000000E+00
  1.600000000000000E-002 -3.5150938E-02  0.0000000E+00
  1.666666666666667E-002 -3.5160027E-02  0.0000000E+00
  1.733333333333333E-002 -3.5169125E-02  0.0000000E+00
  1.800000000000000E-002 -3.5178225E-02  0.0000000E+00
  1.866666666666667E-002 -3.5187334E-02  0.0000000E+00
  1.933333333333333E-002 -3.5196446E-02  0.0000000E+00
  2.000000000000000E-002 -3.5205562E-02  0.0000000E+00
  2.066666666666667E-002 -3.5214681E-02  0.0000000E+00
  2.133333333333333E-002 -3.5223808E-02  0.0000000E+00
  2.200000000000000E-002 -3.5232939E-02  0.0000000E+00
  2.266666666666667E-002 -3.5242073E-02  0.0000000E+00
  2.333333333333333E-002 -3.5251215E-02  0.0000000E+00
  2.400000000000000E-002 -3.5260361E-02  0.0000000E+00
  2.466666666666667E-002 -3.5269510E-02  0.0000000E+00
  2.533333333333333E-002 -3.5278667E-02  0.0000000E+00
  2.600000000000000E-002 -3.5287827E-02  0.0000000E+00
  2.666666666666667E-002 -3.5296991E-02  0.0000000E+00
  2.733333333333333E-002 -3.5306163E-02  0.0000000E+00
  2.800000000000000E-002 -3.5315339E-02  0.0000000E+00
  2.866666666666667E-002 -3.5324518E-02  0.0000000E+00
  2.933333333333333E-002 -3.5333704E-02  0.0000000E+00
  3.000000000000000E-002 -3.5342894E-02  0.0000000E+00
  3.066666666666666E-002 -3.5352092E-02  0.0000000E+00
  3.133333333333333E-002 -3.5361290E-02  0.0000000E+00
  3.200000000000000E-002 -3.5370495E-02  0.0000000E+00
  3.266666666666666E-002 -3.5379708E-02  0.0000000E+00
  3.333333333333333E-002 -3.5388924E-02  0.0000000E+00
  3.400000000000000E-002 -3.5398144E-02  0.0000000E+00
  3.466666666666667E-002 -3.5407368E-02  0.0000000E+00
  3.533333333333333E-002 -3.5416599E-02  0.0000000E+00
  3.600000000000000E-002 -3.5425834E-02  0.0000000E+00
  3.666666666666667E-002 -3.5435077E-02  0.0000000E+00
  3.733333333333334E-002 -3.5444323E-02  0.0000000E+00
  3.800000000000000E-002 -3.5453573E-02  0.0000000E+00
  3.866666666666667E-002 -3.5462826E-02  0.0000000E+00
  3.933333333333333E-002 -3.5472088E-02  0.0000000E+00
  4.000000000000000E-002 -3.5481356E-02  0.0000000E+00
  4.066666666666666E-002 -3.5490625E-02  0.0000000E+00
  4.133333333333333E-002 -3.5499901E-02  0.0000000E+00
  4.200000000000000E-002 -3.5509184E-02  0.0000000E+00
  4.266666666666667E-002 -3.5518467E-02  0.0000000E+00
  4.333333333333333E-002 -3.5527758E-02  0.0000000E+00
  4.400000000000000E-002 -3.5537057E-02  0.0000000E+00
  4.466666666666667E-002 -3.5546359E-02  0.0000000E+00
  4.533333333333334E-002 -3.5555664E-02  0.0000000E+00
  4.600000000000000E-002 -3.5564978E-02  0.0000000E+00
  4.666666666666667E-002 -3.5574295E-02  0.0000000E+00
  4.733333333333333E-002 -3.5583615E-02  0.0000000E+00
  4.800000000000000E-002 -3.5592943E-02  0.0000000E+00
  4.866666666666666E-002 -3.5602275E-02  0.0000000E+00
  4.933333333333333E-002 -3.5611611E-02  0.0000000E+00
  5.000000000000000E-002 -3.5620954E-02  0.0000000E+00
  5.066666666666667E-002 -3.5630301E-02  0.0000000E+00
  5.133333333333333E-002 -3.5639655E-02  0.0000000E+00
  5.200000000000000E-002 -3.5649013E-02  0.0000000E+00
  5.266666666666667E-002 -3.5658374E-02  0.0000000E+00
  5.333333333333334E-002 -3.5667744E-02  0.0000000E+00
  5.400000000000000E-002 -3.5677116E-02  0.0000000E+00
  5.466666666666667E-002 -3.5686493E-02  0.0000000E+00
  5.533333333333333E-002 -3.5695877E-02  0.0000000E+00
  5.600000000000000E-002 -3.5705265E-02  0.0000000E+00
  5.666666666666666E-002 -3.5714660E-02  0.0000000E+00
  5.733333333333333E-002 -3.5724059E-02  0.0000000E+00
  5.800000000000000E-002 -3.5733461E-02  0.0000000E+00
  5.866666666666667E-002 -3.5742871E-02  0.0000000E+00
  5.933333333333334E-002 -3.5752285E-02  0.0000000E+00
  6.000000000000000E-002 -3.5761707E-02  0.0000000E+00
  6.066666666666667E-002 -3.5771132E-02  0.0000000E+00
  6.133333333333333E-002 -3.5780560E-02  0.0000000E+00
  6.200000000000000E-002 -3.5789996E-02  0.0000000E+00
  6.266666666666666E-002 -3.5799436E-02  0.0000000E+00
  6.333333333333334E-002 -3.5808884E-02  0.0000000E+00
  6.400000000000000E-002 -3.5818335E-02  0.0000000E+00
  6.466666666666666E-002 -3.5827789E-02  0.0000000E+00
  6.533333333333333E-002 -3.5837252E-02  0.0000000E+00
  6.600000000000000E-002 -3.5846718E-02  0.0000000E+00
  6.666666666666667E-002 -3.5856191E-02  0.0000000E+00
  6.733333333333333E-002 -3.5865668E-02  0.0000000E+00
  6.800000000000000E-002 -3.5875149E-02  0.0000000E+00
  6.866666666666667E-002 -3.5884637E-02  0.0000000E+00
  6.933333333333333E-002 -3.5894129E-02  0.0000000E+00
  7.000000000000001E-002 -3.5903629E-02  0.0000000E+00
  7.066666666666667E-002 -3.5913132E-02  0.0000000E+00
  7.133333333333333E-002 -3.5922643E-02  0.0000000E+00
  7.199999999999999E-002 -3.5932153E-02  0.0000000E+00
  7.266666666666667E-002 -3.5941675E-02  0.0000000E+00
  7.333333333333333E-002 -3.5951197E-02  0.0000000E+00
  7.400000000000000E-002 -3.5960730E-02  0.0000000E+00
  7.466666666666667E-002 -3.5970263E-02  0.0000000E+00
  7.533333333333334E-002 -3.5979804E-02  0.0000000E+00
  7.600000000000000E-002 -3.5989352E-02  0.0000000E+00
  7.666666666666666E-002 -3.5998899E-02  0.0000000E+00
  7.733333333333334E-002 -3.6008459E-02  0.0000000E+00
  7.800000000000000E-002 -3.6018018E-02  0.0000000E+00
  7.866666666666666E-002 -3.6027584E-02  0.0000000E+00
  7.933333333333334E-002 -3.6037158E-02  0.0000000E+00
  8.000000000000000E-002 -3.6046736E-02  0.0000000E+00
  8.066666666666666E-002 -3.6056317E-02  0.0000000E+00
  8.133333333333333E-002 -3.6065906E-02  0.0000000E+00
  8.200000000000000E-002 -3.6075503E-02  0.0000000E+00
  8.266666666666667E-002 -3.6085099E-02  0.0000000E+00
  8.333333333333333E-002 -3.6094703E-02  0.0000000E+00
  8.400000000000001E-002 -3.6104314E-02  0.0000000E+00
  8.466666666666667E-002 -3.6113929E-02  0.0000000E+00
  8.533333333333333E-002 -3.6123548E-02  0.0000000E+00
  8.599999999999999E-002 -3.6133174E-02  0.0000000E+00
  8.666666666666667E-002 -3.6142807E-02  0.0000000E+00
  8.733333333333333E-002 -3.6152445E-02  0.0000000E+00
  8.799999999999999E-002 -3.6162086E-02  0.0000000E+00
  8.866666666666667E-002 -3.6171731E-02  0.0000000E+00
  8.933333333333333E-002 -3.6181387E-02  0.0000000E+00
  9.000000000000000E-002 -3.6191043E-02  0.0000000E+00
  9.066666666666667E-002 -3.6200706E-02  0.0000000E+00
  9.133333333333334E-002 -3.6210377E-02  0.0000000E+00
  9.200000000000000E-002 -3.6220051E-02  0.0000000E+00
  9.266666666666666E-002 -3.6229730E-02  0.0000000E+00
  9.333333333333334E-002 -3.6239415E-02  0.0000000E+00
  9.400000000000000E-002 -3.6249105E-02  0.0000000E+00
  9.466666666666666E-002 -3.6258802E-02  0.0000000E+00
  9.533333333333334E-002 -3.6268502E-02  0.0000000E+00
  9.600000000000000E-002 -3.6278211E-02  0.0000000E+00
  9.666666666666666E-002 -3.6287922E-02  0.0000000E+00
  9.733333333333333E-002 -3.6297642E-02  0.0000000E+00
  9.800000000000000E-002 -3.6307365E-02  0.0000000E+00
  9.866666666666667E-002 -3.6317091E-02  0.0000000E+00
  9.933333333333333E-002 -3.6326826E-02  0.0000000E+00
  0.100000000000000      -3.6336567E-02  0.0000000E+00
  0.100666666666667      -3.6346313E-02  0.0000000E+00
  0.101333333333333      -3.6356062E-02  0.0000000E+00
  0.102000000000000      -3.6365818E-02  0.0000000E+00
  0.102666666666667      -3.6375582E-02  0.0000000E+00
  0.103333333333333      -3.6385346E-02  0.0000000E+00
  0.104000000000000      -3.6395121E-02  0.0000000E+00
  0.104666666666667      -3.6404900E-02  0.0000000E+00
  0.105333333333333      -3.6414683E-02  0.0000000E+00
  0.106000000000000      -3.6424473E-02  0.0000000E+00
  0.106666666666667      -3.6434267E-02  0.0000000E+00
  0.107333333333333      -3.6444068E-02  0.0000000E+00
  0.108000000000000      -3.6453873E-02  0.0000000E+00
  0.108666666666667      -3.6463685E-02  0.0000000E+00
  0.109333333333333      -3.6473501E-02  0.0000000E+00
  0.110000000000000      -3.6483321E-02  0.0000000E+00
  0.110666666666667      -3.6493152E-02  0.0000000E+00
  0.111333333333333      -3.6502983E-02  0.0000000E+00
  0.112000000000000      -3.6512822E-02  0.0000000E+00
  0.112666666666667      -3.6522668E-02  0.0000000E+00
  0.113333333333333      -3.6532518E-02  0.0000000E+00
  0.114000000000000      -3.6542375E-02  0.0000000E+00
  0.114666666666667      -3.6552235E-02  0.0000000E+00
  0.115333333333333      -3.6562104E-02  0.0000000E+00
  0.116000000000000      -3.6571976E-02  0.0000000E+00
  0.116666666666667      -3.6581855E-02  0.0000000E+00
  0.117333333333333      -3.6591738E-02  0.0000000E+00
  0.118000000000000      -3.6601625E-02  0.0000000E+00
  0.118666666666667      -3.6611523E-02  0.0000000E+00
  0.119333333333333      -3.6621422E-02  0.0000000E+00
  0.120000000000000      -3.6631327E-02  0.0000000E+00
  0.120666666666667      -3.6641240E-02  0.0000000E+00
  0.121333333333333      -3.6651157E-02  0.0000000E+00
  0.122000000000000      -3.6661081E-02  0.0000000E+00
  0.122666666666667      -3.6671009E-02  0.0000000E+00
  0.123333333333333      -3.6680944E-02  0.0000000E+00
  0.124000000000000      -3.6690883E-02  0.0000000E+00
  0.124666666666667      -3.6700830E-02  0.0000000E+00
  0.125333333333333      -3.6710780E-02  0.0000000E+00
  0.126000000000000      -3.6720738E-02  0.0000000E+00
  0.126666666666667      -3.6730699E-02  0.0000000E+00
  0.127333333333333      -3.6740668E-02  0.0000000E+00
  0.128000000000000      -3.6750644E-02  0.0000000E+00
  0.128666666666667      -3.6760624E-02  0.0000000E+00
  0.129333333333333      -3.6770608E-02  0.0000000E+00
  0.130000000000000      -3.6780600E-02  0.0000000E+00
  0.130666666666667      -3.6790598E-02  0.0000000E+00
  0.131333333333333      -3.6800601E-02  0.0000000E+00
  0.132000000000000      -3.6810607E-02  0.0000000E+00
  0.132666666666667      -3.6820620E-02  0.0000000E+00
  0.133333333333333      -3.6830641E-02  0.0000000E+00
  0.134000000000000      -3.6840666E-02  0.0000000E+00
  0.134666666666667      -3.6850698E-02  0.0000000E+00
  0.135333333333333      -3.6860734E-02  0.0000000E+00
  0.136000000000000      -3.6870778E-02  0.0000000E+00
  0.136666666666667      -3.6880825E-02  0.0000000E+00
  0.137333333333333      -3.6890879E-02  0.0000000E+00
  0.138000000000000      -3.6900941E-02  0.0000000E+00
  0.138666666666667      -3.6911007E-02  0.0000000E+00
  0.139333333333333      -3.6921076E-02  0.0000000E+00
  0.140000000000000      -3.6931153E-02  0.0000000E+00
  0.140666666666667      -3.6941238E-02  0.0000000E+00
  0.141333333333333      -3.6951326E-02  0.0000000E+00
  0.142000000000000      -3.6961421E-02  0.0000000E+00
  0.142666666666667      -3.6971521E-02  0.0000000E+00
  0.143333333333333      -3.6981627E-02  0.0000000E+00
  0.144000000000000      -3.6991738E-02  0.0000000E+00
  0.144666666666667      -3.7001856E-02  0.0000000E+00
  0.145333333333333      -3.7011981E-02  0.0000000E+00
  0.146000000000000      -3.7022110E-02  0.0000000E+00
  0.146666666666667      -3.7032247E-02  0.0000000E+00
  0.147333333333333      -3.7042387E-02  0.0000000E+00
  0.148000000000000      -3.7052535E-02  0.0000000E+00
  0.148666666666667      -3.7062686E-02  0.0000000E+00
  0.149333333333333      -3.7072845E-02  0.0000000E+00
  0.150000000000000      -3.7083011E-02  0.0000000E+00
  0.150666666666667      -3.7093181E-02  0.0000000E+00
  0.151333333333333      -3.7103355E-02  0.0000000E+00
  0.152000000000000      -3.7113540E-02  0.0000000E+00
  0.152666666666667      -3.7123725E-02  0.0000000E+00
  0.153333333333333      -3.7133921E-02  0.0000000E+00
  0.154000000000000      -3.7144121E-02  0.0000000E+00
  0.154666666666667      -3.7154324E-02  0.0000000E+00
  0.155333333333333      -3.7164535E-02  0.0000000E+00
  0.156000000000000      -3.7174754E-02  0.0000000E+00
  0.156666666666667      -3.7184980E-02  0.0000000E+00
  0.157333333333333      -3.7195206E-02  0.0000000E+00
  0.158000000000000      -3.7205443E-02  0.0000000E+00
  0.158666666666667      -3.7215684E-02  0.0000000E+00
  0.159333333333333      -3.7225932E-02  0.0000000E+00
  0.160000000000000      -3.7236184E-02  0.0000000E+00
  0.160666666666667      -3.7246443E-02  0.0000000E+00
  0.161333333333333      -3.7256707E-02  0.0000000E+00
  0.162000000000000      -3.7266977E-02  0.0000000E+00
  0.162666666666667      -3.7277255E-02  0.0000000E+00
  0.163333333333333      -3.7287537E-02  0.0000000E+00
  0.164000000000000      -3.7297826E-02  0.0000000E+00
