 #  energy  real  imag
  0.000000000000000E+000  9.5246267E-03  0.0000000E+00
  6.666666666666666E-004  9.5269848E-03  0.0000000E+00
  1.333333333333333E-003  9.5293447E-03  0.0000000E+00
  2.000000000000000E-003  9.5317056E-03  0.0000000E+00
  2.666666666666667E-003  9.5340684E-03  0.0000000E+00
  3.333333333333334E-003  9.5364312E-03  0.0000000E+00
  4.000000000000000E-003  9.5387958E-03  0.0000000E+00
  4.666666666666667E-003  9.5411623E-03  0.0000000E+00
  5.333333333333333E-003  9.5435288E-03  0.0000000E+00
  6.000000000000000E-003  9.5458971E-03  0.0000000E+00
  6.666666666666667E-003  9.5482673E-03  0.0000000E+00
  7.333333333333333E-003  9.5506376E-03  0.0000000E+00
  8.000000000000000E-003  9.5530096E-03  0.0000000E+00
  8.666666666666666E-003  9.5553827E-03  0.0000000E+00
  9.333333333333334E-003  9.5577566E-03  0.0000000E+00
  1.000000000000000E-002  9.5601324E-03  0.0000000E+00
  1.066666666666667E-002  9.5625091E-03  0.0000000E+00
  1.133333333333333E-002  9.5648868E-03  0.0000000E+00
  1.200000000000000E-002  9.5672663E-03  0.0000000E+00
  1.266666666666667E-002  9.5696468E-03  0.0000000E+00
  1.333333333333333E-002  9.5720282E-03  0.0000000E+00
  1.400000000000000E-002  9.5744105E-03  0.0000000E+00
  1.466666666666667E-002  9.5767947E-03  0.0000000E+00
  1.533333333333333E-002  9.5791798E-03  0.0000000E+00
  1.600000000000000E-002  9.5815668E-03  0.0000000E+00
  1.666666666666667E-002  9.5839538E-03  0.0000000E+00
  1.733333333333333E-002  9.5863426E-03  0.0000000E+00
  1.800000000000000E-002  9.5887333E-03  0.0000000E+00
  1.866666666666667E-002  9.5911240E-03  0.0000000E+00
  1.933333333333333E-002  9.5935166E-03  0.0000000E+00
  2.000000000000000E-002  9.5959110E-03  0.0000000E+00
  2.066666666666667E-002  9.5983054E-03  0.0000000E+00
  2.133333333333333E-002  9.6007017E-03  0.0000000E+00
  2.200000000000000E-002  9.6030999E-03  0.0000000E+00
  2.266666666666667E-002  9.6054981E-03  0.0000000E+00
  2.333333333333333E-002  9.6078981E-03  0.0000000E+00
  2.400000000000000E-002  9.6102990E-03  0.0000000E+00
  2.466666666666667E-002  9.6127018E-03  0.0000000E+00
  2.533333333333333E-002  9.6151056E-03  0.0000000E+00
  2.600000000000000E-002  9.6175103E-03  0.0000000E+00
  2.666666666666667E-002  9.6199159E-03  0.0000000E+00
  2.733333333333333E-002  9.6223233E-03  0.0000000E+00
  2.800000000000000E-002  9.6247317E-03  0.0000000E+00
  2.866666666666667E-002  9.6271420E-03  0.0000000E+00
  2.933333333333333E-002  9.6295532E-03  0.0000000E+00
  3.000000000000000E-002  9.6319653E-03  0.0000000E+00
  3.066666666666666E-002  9.6343784E-03  0.0000000E+00
  3.133333333333333E-002  9.6367933E-03  0.0000000E+00
  3.200000000000000E-002  9.6392091E-03  0.0000000E+00
  3.266666666666666E-002  9.6416268E-03  0.0000000E+00
  3.333333333333333E-002  9.6440446E-03  0.0000000E+00
  3.400000000000000E-002  9.6464651E-03  0.0000000E+00
  3.466666666666667E-002  9.6488856E-03  0.0000000E+00
  3.533333333333333E-002  9.6513079E-03  0.0000000E+00
  3.600000000000000E-002  9.6537312E-03  0.0000000E+00
  3.666666666666667E-002  9.6561564E-03  0.0000000E+00
  3.733333333333334E-002  9.6585816E-03  0.0000000E+00
  3.800000000000000E-002  9.6610095E-03  0.0000000E+00
  3.866666666666667E-002  9.6634375E-03  0.0000000E+00
  3.933333333333333E-002  9.6658673E-03  0.0000000E+00
  4.000000000000000E-002  9.6682981E-03  0.0000000E+00
  4.066666666666666E-002  9.6707307E-03  0.0000000E+00
  4.133333333333333E-002  9.6731642E-03  0.0000000E+00
  4.200000000000000E-002  9.6755987E-03  0.0000000E+00
  4.266666666666667E-002  9.6780350E-03  0.0000000E+00
  4.333333333333333E-002  9.6804723E-03  0.0000000E+00
  4.400000000000000E-002  9.6829105E-03  0.0000000E+00
  4.466666666666667E-002  9.6853506E-03  0.0000000E+00
  4.533333333333334E-002  9.6877916E-03  0.0000000E+00
  4.600000000000000E-002  9.6902335E-03  0.0000000E+00
  4.666666666666667E-002  9.6926773E-03  0.0000000E+00
  4.733333333333333E-002  9.6951220E-03  0.0000000E+00
  4.800000000000000E-002  9.6975677E-03  0.0000000E+00
  4.866666666666666E-002  9.7000152E-03  0.0000000E+00
  4.933333333333333E-002  9.7024636E-03  0.0000000E+00
  5.000000000000000E-002  9.7049139E-03  0.0000000E+00
  5.066666666666667E-002  9.7073652E-03  0.0000000E+00
  5.133333333333333E-002  9.7098174E-03  0.0000000E+00
  5.200000000000000E-002  9.7122714E-03  0.0000000E+00
  5.266666666666667E-002  9.7147264E-03  0.0000000E+00
  5.333333333333334E-002  9.7171823E-03  0.0000000E+00
  5.400000000000000E-002  9.7196400E-03  0.0000000E+00
  5.466666666666667E-002  9.7220987E-03  0.0000000E+00
  5.533333333333333E-002  9.7245593E-03  0.0000000E+00
  5.600000000000000E-002  9.7270207E-03  0.0000000E+00
  5.666666666666666E-002  9.7294832E-03  0.0000000E+00
  5.733333333333333E-002  9.7319465E-03  0.0000000E+00
  5.800000000000000E-002  9.7344117E-03  0.0000000E+00
  5.866666666666667E-002  9.7368788E-03  0.0000000E+00
  5.933333333333334E-002  9.7393459E-03  0.0000000E+00
  6.000000000000000E-002  9.7418157E-03  0.0000000E+00
  6.066666666666667E-002  9.7442856E-03  0.0000000E+00
  6.133333333333333E-002  9.7467573E-03  0.0000000E+00
  6.200000000000000E-002  9.7492300E-03  0.0000000E+00
  6.266666666666666E-002  9.7517045E-03  0.0000000E+00
  6.333333333333334E-002  9.7541800E-03  0.0000000E+00
  6.400000000000000E-002  9.7566564E-03  0.0000000E+00
  6.466666666666666E-002  9.7591346E-03  0.0000000E+00
  6.533333333333333E-002  9.7616138E-03  0.0000000E+00
  6.600000000000000E-002  9.7640948E-03  0.0000000E+00
  6.666666666666667E-002  9.7665768E-03  0.0000000E+00
  6.733333333333333E-002  9.7690597E-03  0.0000000E+00
  6.800000000000000E-002  9.7715445E-03  0.0000000E+00
  6.866666666666667E-002  9.7740302E-03  0.0000000E+00
  6.933333333333333E-002  9.7765177E-03  0.0000000E+00
  7.000000000000001E-002  9.7790062E-03  0.0000000E+00
  7.066666666666667E-002  9.7814957E-03  0.0000000E+00
  7.133333333333333E-002  9.7839870E-03  0.0000000E+00
  7.199999999999999E-002  9.7864792E-03  0.0000000E+00
  7.266666666666667E-002  9.7889733E-03  0.0000000E+00
  7.333333333333333E-002  9.7914673E-03  0.0000000E+00
  7.400000000000000E-002  9.7939642E-03  0.0000000E+00
  7.466666666666667E-002  9.7964620E-03  0.0000000E+00
  7.533333333333334E-002  9.7989608E-03  0.0000000E+00
  7.600000000000000E-002  9.8014604E-03  0.0000000E+00
  7.666666666666666E-002  9.8039620E-03  0.0000000E+00
  7.733333333333334E-002  9.8064654E-03  0.0000000E+00
  7.800000000000000E-002  9.8089688E-03  0.0000000E+00
